route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
JUMP,WK,5284243, LONG JUMP Lafayette,0,JUMP  1,488970
JUMP,WK,5284244, LONG JUMP Lafayette,0,JUMP  3,488970
JUMP,WK,5284245, LONG JUMP Lafayette,0,JUMP  5,488970
JUMP,WK,5284246, LONG JUMP Lafayette,0,JUMP  8,488970
JUMP,WK,5284247, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  2,488973
JUMP,WK,5284248,JUMP Erie JUMP Arapahoe,0,JUMP  4,488974
JUMP,WK,5284249, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  6,488973
JUMP,WK,5284250, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  9,488973
JUMP,WK,5284251, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  6,488973
JUMP,WK,5284252, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  9,488973
JUMP,WK,5284253, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  6,488973
JUMP,WK,5284254, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  9,488973
JUMP,WK,5284255, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  6,488973
JUMP,WK,5284256, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  9,488973
JUMP,WK,5284257, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  6,488973
JUMP,WK,5284258,JUMP Erie JUMP Arapahoe,0,JUMP  7,488974
JUMP,WK,5284259,JUMP Erie JUMP Arapahoe,0,JUMP  1,488974
JUMP,WK,5284260,JUMP Erie JUMP Arapahoe,0,JUMP  3,488974
JUMP,WK,5284261,JUMP Erie JUMP Arapahoe,0,JUMP  5,488974
JUMP,WK,5284262,JUMP Erie JUMP Arapahoe,0,JUMP  8,488974
JUMP,WK,5284263,JUMP Erie JUMP Arapahoe,0,JUMP  2,488974
JUMP,WK,5284264,JUMP Erie JUMP Arapahoe,0,JUMP  4,488974
JUMP,WK,5284265,JUMP Erie JUMP Arapahoe,0,JUMP  7,488974
JUMP,WK,5284266,JUMP Erie JUMP Arapahoe,0,JUMP  1,488974
JUMP,WK,5284267,JUMP Erie JUMP Arapahoe,0,JUMP  3,488974
JUMP,WK,5284268,JUMP Erie JUMP Arapahoe,0,JUMP  5,488974
JUMP,WK,5284269,JUMP Erie JUMP Arapahoe,0,JUMP  8,488974
JUMP,WK,5284270,JUMP Erie JUMP Arapahoe,0,JUMP  2,488974
JUMP,WK,5284271,JUMP Erie JUMP Arapahoe,0,JUMP  6,488974
JUMP,WK,5284272,JUMP Erie JUMP Arapahoe,0,JUMP  9,488974
JUMP,WK,5284273,JUMP Erie JUMP Arapahoe,0,JUMP  4,488974
JUMP,WK,5284274,JUMP Erie JUMP Arapahoe,0,JUMP  7,488974
JUMP,WK,5284275,JUMP Erie JUMP Arapahoe,0,JUMP  1,488974
JUMP,WK,5284276,JUMP Erie JUMP Arapahoe,0,JUMP  3,488974
JUMP,WK,5284277,JUMP Erie JUMP Arapahoe,0,JUMP  5,488974
JUMP,WK,5284278,JUMP Erie JUMP Arapahoe,0,JUMP  8,488974
JUMP,WK,5284279,JUMP Erie JUMP Arapahoe,0,JUMP  2,488974
JUMP,WK,5284280, LONG JUMP Lafayette,0,JUMP  9,488970
JUMP,WK,5284281, LONG JUMP Lafayette,0,JUMP  4,488970
JUMP,WK,5284282, LONG JUMP Lafayette,0,JUMP  7,488970
JUMP,WK,5284283, LONG JUMP Lafayette,0,JUMP  1,488970
JUMP,WK,5284284, LONG JUMP Lafayette,0,JUMP  3,488970
JUMP,WK,5284285, LONG JUMP Lafayette,0,JUMP  5,488970
JUMP,WK,5284286, LONG JUMP Lafayette,0,JUMP  8,488970
JUMP,WK,5284287, LONG JUMP Lafayette,0,JUMP  2,488970
JUMP,WK,5284288, LONG JUMP Lafayette,0,JUMP  6,488970
JUMP,WK,5284289, LONG JUMP Lafayette,0,JUMP  9,488970
JUMP,WK,5284290, LONG JUMP Lafayette,0,JUMP  4,488970
JUMP,WK,5284291, LONG JUMP Lafayette,0,JUMP  7,488970
JUMP,WK,5284292, LONG JUMP Lafayette,0,JUMP  1,488970
JUMP,WK,5284293, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  6,488973
JUMP,WK,5284294, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  2,488973
JUMP,WK,5284295, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  6,488973
JUMP,WK,5284296, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  9,488973
JUMP,WK,5284297, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  4,488973
JUMP,WK,5284298, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  7,488973
JUMP,WK,5284299, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  1,488973
JUMP,WK,5284300, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  3,488973
JUMP,WK,5284301, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  5,488973
JUMP,WK,5284302, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  8,488973
JUMP,WK,5284303, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  2,488973
JUMP,WK,5284304, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  6,488973
JUMP,WK,5284305, LONG JUMP Lafayette,0,JUMP  9,488970
JUMP,WK,5284306, LONG JUMP Lafayette,0,JUMP  7,488970
JUMP,WK,5284307, LONG JUMP Lafayette,0,JUMP  3,488970
JUMP,WK,5284308, LONG JUMP Lafayette,0,JUMP  7,488970
JUMP,WK,5284309, LONG JUMP Lafayette,0,JUMP  3,488970
JUMP,WK,5284310, LONG JUMP Lafayette,0,JUMP  4,488970
JUMP,WK,5284311, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  5,488973
JUMP,WK,5284312,JUMP Erie JUMP Arapahoe,0,JUMP  2,488974
JUMP,WK,5284313,JUMP Erie JUMP Arapahoe,0,JUMP  3,488974
JUMP,WK,5284314, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  5,488973
JUMP,WK,5284315,JUMP Erie JUMP Arapahoe,0,JUMP  8,488974
JUMP,WK,5284316, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  9,488973
JUMP,WK,5284317,JUMP Erie JUMP Arapahoe,0,JUMP  5,488974
JUMP,WK,5284318,JUMP Erie JUMP Arapahoe,0,JUMP  8,488974
JUMP,WK,5284319, JUMP Tech ED Ctr  JUMP via Arap.,0,JUMP  5,488973
JUMP,WK,5284320, JUMP Downtown  JUMP via Arap.,1,JUMP  1,488977
JUMP,WK,5284321, JUMP Downtown  JUMP via Arap.,1,JUMP  2,488977
JUMP,WK,5284322, JUMP Downtown  JUMP via Arap.,1,JUMP  4,488977
JUMP,WK,5284323, JUMP Downtown  JUMP via Arap.,1,JUMP  3,488980
JUMP,WK,5284324, JUMP Downtown  JUMP via Arap.,1,JUMP  5,488980
JUMP,WK,5284325, JUMP Downtown  JUMP via Arap.,1,JUMP  8,488980
JUMP,WK,5284326, JUMP Downtown  JUMP via Arap.,1,JUMP  2,488980
JUMP,WK,5284327, JUMP Downtown  JUMP via Arap.,1,JUMP  4,488980
JUMP,WK,5284328, JUMP Downtown  JUMP via Arap.,1,JUMP  7,488980
JUMP,WK,5284329, JUMP Downtown  JUMP via Arap.,1,JUMP  1,488980
JUMP,WK,5284330, JUMP Downtown  JUMP via Arap.,1,JUMP  3,488980
JUMP,WK,5284331, JUMP Downtown  JUMP via Arap.,1,JUMP  5,488980
JUMP,WK,5284332, JUMP Downtown  JUMP via Arap.,1,JUMP  8,488980
JUMP,WK,5284333, JUMP Downtown  JUMP via Arap.,1,JUMP  2,488980
JUMP,WK,5284334, JUMP Downtown  JUMP via Arap.,1,JUMP  6,488977
JUMP,WK,5284335, JUMP Downtown  JUMP via Arap.,1,JUMP  9,488977
JUMP,WK,5284336, JUMP Downtown  JUMP via Arap.,1,JUMP  7,488977
JUMP,WK,5284337, JUMP Downtown  JUMP via Arap.,1,JUMP  1,488977
JUMP,WK,5284338, JUMP Downtown  JUMP via Arap.,1,JUMP  3,488977
JUMP,WK,5284339, JUMP Downtown  JUMP via Arap.,1,JUMP  5,488977
JUMP,WK,5284340, JUMP Downtown  JUMP via Arap.,1,JUMP  8,488977
JUMP,WK,5284341, JUMP Downtown  JUMP via Arap.,1,JUMP  2,488977
JUMP,WK,5284342, JUMP Downtown  JUMP via Arap.,1,JUMP  4,488977
JUMP,WK,5284343, JUMP Downtown  JUMP via Arap.,1,JUMP  7,488977
JUMP,WK,5284344, JUMP Downtown  JUMP via Arap.,1,JUMP  1,488977
JUMP,WK,5284345, JUMP Downtown  JUMP via Arap.,1,JUMP  3,488977
JUMP,WK,5284346, JUMP Downtown  JUMP via Arap.,1,JUMP  6,488976
JUMP,WK,5284347, JUMP Downtown  JUMP via Arap.,1,JUMP  9,488976
JUMP,WK,5284348, JUMP Downtown  JUMP via Arap.,1,JUMP  6,488976
JUMP,WK,5284349, JUMP Downtown  JUMP via Arap.,1,JUMP  9,488976
JUMP,WK,5284350, JUMP Downtown  JUMP via Arap.,1,JUMP  6,488976
JUMP,WK,5284351, JUMP Downtown  JUMP via Arap.,1,JUMP  9,488976
JUMP,WK,5284352, JUMP Downtown  JUMP via Arap.,1,JUMP  6,488976
JUMP,WK,5284353, JUMP Downtown  JUMP via Arap.,1,JUMP  9,488976
JUMP,WK,5284354, JUMP Downtown  JUMP via Arap.,1,JUMP  6,488976
JUMP,WK,5284355, JUMP Downtown  JUMP via Arap.,1,JUMP  4,488980
JUMP,WK,5284356, JUMP Downtown  JUMP via Arap.,1,JUMP  7,488980
JUMP,WK,5284357, JUMP Downtown  JUMP via Arap.,1,JUMP  1,488980
JUMP,WK,5284358, JUMP Downtown  JUMP via Arap.,1,JUMP  3,488980
JUMP,WK,5284359, JUMP Downtown  JUMP via Arap.,1,JUMP  5,488980
JUMP,WK,5284360, JUMP Downtown  JUMP via Arap.,1,JUMP  8,488980
JUMP,WK,5284361, JUMP Downtown  JUMP via Arap.,1,JUMP  2,488980
JUMP,WK,5284362, JUMP Downtown  JUMP via Arap.,1,JUMP  6,488980
JUMP,WK,5284363, JUMP Downtown  JUMP via Arap.,1,JUMP  9,488980
JUMP,WK,5284364, JUMP Downtown  JUMP via Arap.,1,JUMP  4,488980
JUMP,WK,5284365, JUMP Downtown  JUMP via Arap.,1,JUMP  7,488980
JUMP,WK,5284366, JUMP Downtown  JUMP via Arap.,1,JUMP  5,488977
JUMP,WK,5284367, JUMP Downtown  JUMP via Arap.,1,JUMP  8,488977
JUMP,WK,5284368, JUMP Downtown  JUMP via Arap.,1,JUMP  2,488976
JUMP,WK,5284369, JUMP Downtown  JUMP via Arap.,1,JUMP  6,488976
JUMP,WK,5284370, JUMP Downtown  JUMP via Arap.,1,JUMP  2,488976
JUMP,WK,5284371, JUMP Downtown  JUMP via Arap.,1,JUMP  9,488977
JUMP,WK,5284372, JUMP Downtown  JUMP via Arap.,1,JUMP  4,488977
JUMP,WK,5284373, JUMP Downtown  JUMP via Arap.,1,JUMP  7,488977
JUMP,WK,5284374, JUMP Downtown  JUMP via Arap.,1,JUMP  1,488977
JUMP,WK,5284375, JUMP Downtown  JUMP via Arap.,1,JUMP  3,488977
JUMP,WK,5284376, JUMP Downtown  JUMP via Arap.,1,JUMP  5,488977
JUMP,WK,5284377, JUMP Downtown  JUMP via Arap.,1,JUMP  8,488977
JUMP,WK,5284378, JUMP Downtown  JUMP via Arap.,1,JUMP  2,488977
JUMP,WK,5284379, JUMP Downtown  JUMP via Arap.,1,JUMP  6,488976
JUMP,WK,5284380, JUMP Downtown  JUMP via Arap.,1,JUMP  9,488976
JUMP,WK,5284381, JUMP Downtown  JUMP via Arap.,1,JUMP  4,488976
JUMP,WK,5284382, JUMP Downtown  JUMP via Arap.,1,JUMP  7,488976
JUMP,WK,5284383, JUMP Downtown  JUMP via Arap.,1,JUMP  1,488976
JUMP,WK,5284384, JUMP Downtown  JUMP via Arap.,1,JUMP  3,488976
JUMP,WK,5284385, JUMP Downtown  JUMP via Arap.,1,JUMP  5,488976
JUMP,WK,5284386, JUMP Downtown  JUMP via Arap.,1,JUMP  8,488976
JUMP,WK,5284387, JUMP Downtown  JUMP via Arap.,1,JUMP  6,488977
JUMP,WK,5284388, JUMP Downtown  JUMP via Arap.,1,JUMP  1,488980
JUMP,WK,5284389, JUMP Downtown  JUMP via Arap.,1,JUMP  2,488976
JUMP,WK,5284390, JUMP Downtown  JUMP via Arap.,1,JUMP  9,488977
JUMP,WK,5284391, JUMP Downtown  JUMP via Arap.,1,JUMP  4,488977
JUMP,WK,5284392, JUMP Downtown  JUMP via Arap.,1,JUMP  7,488977
JUMP,WK,5284393, JUMP Downtown  JUMP via Arap.,1,JUMP  3,488980
JUMP,WK,5284394, JUMP Downtown  JUMP via Arap.,1,JUMP  5,488980
JUMP,WK,5284395, JUMP Downtown  JUMP via Arap.,1,JUMP  8,488980
JUMP,WK,5284396, JUMP Downtown  JUMP via Arap.,1,JUMP  5,488976
JUMP,WK,5284397, JUMP Downtown  JUMP via Arap.,1,JUMP  9,488977
JUMP,WK,5284398, JUMP Downtown  JUMP via Arap.,1,JUMP  3,488980
JUMP,WK,5284399, JUMP Downtown  JUMP via Arap.,1,JUMP  5,488976
JUMP,WK,5284400, JUMP Downtown  JUMP via Arap.,1,JUMP  7,488977
JUMP,WK,5284401, JUMP Downtown  JUMP via Arap.,1,JUMP  8,488980
JUMP,WK,5284402, JUMP Downtown  JUMP via Arap.,1,JUMP  3,488977
JUMP,WK,5284403, JUMP Downtown  JUMP via Arap.,1,JUMP  5,488980
L,SA,5284404, L Denver  L via US 36,0,   L 10,488993
L,SA,5284405, L Denver  L via US 36,0,   L 10,488993
L,SA,5284406, L Denver  L via US 36,0,   L 10,488993
L,SA,5284407, L Longmont  L via US 36,1,   L 10,489010
L,SA,5284408, L Longmont  L via US 36,1,   L 10,489010
L,SA,5284409, L Longmont  L via US 36,1,   L 10,489010
L,WK,5284411, L Denver  L via US 36,0,   L 11,488982
L,WK,5284412, L Denver  L via US 36,0,   L 36,488994
L,WK,5284414, L Denver  L via US 36,0,   B 13,488996
L,WK,5284415, L Denver  L via US 36,0,   B 53,488994
L,WK,5284416, L Denver  L via US 36 ,0,   B 25,488985
L,WK,5284419, L Denver  L via US 36 ,0,   B 45,488984
L,WK,5284424, L Denver  L via US 36,0,   L  5,488982
L,WK,5284425, L Denver  L via US 36,0,   L 51,488994
L,WK,5284426, L Denver  L via US 36,0,   L  1,488995
L,WK,5284427, L Denver  L via US 36,0,   L  1,488994
L,WK,5284428, L Denver  L via US 36,0,   L  1,488994
L,WK,5284429, L Denver  L via US 36,0,   L 51,488994
L,WK,5284430, L Denver  L via US 36,0,   L 52,488994
L,WK,5284431, L Denver  L via US 36,0,   L 12,488992
L,WK,5284432, L Denver  L via US 36,0,   L  1,488994
L,WK,5284433, L Longmont  L via US 36,1,   L 12,489013
L,WK,5284434, L Longmont  L via US 36,1,   L  1,489013
L,WK,5284435, L Longmont  L via US 36,1,   L 12,489013
L,WK,5284436, L Longmont  L via US 36,1,   L  1,489011
L,WK,5284437, L Longmont  L via US 36,1,   L  1,489005
L,WK,5284438, L Longmont  L via US 36,1,   L  1,489011
L,WK,5284439, L Longmont  L via US 36,1,   L 21,489006
L,WK,5284440, L Longmont  L via US 36,1,   L 54,488997
L,WK,5284442, L Longmont  L via US 36,1,   B  3,489006
L,WK,5284443, L Longmont  L via US 36,1,   L 51,489011
L,WK,5284446, L Longmont  L via US 36,1,   L 36,489008
L,WK,5284447, L Longmont  L via US 36,1,   L 57,488997
L,WK,5284450, L Longmont  L via US 36 ,1,   B 53,489004
L,WK,5284451, L Longmont  L via US 36,1,   L  1,489009
L,WK,5284452, L Longmont  L via US 36,1,   L 51,489009
L,WK,5284453, L Longmont  L via US 36,1,   B 53,489009
LH,WK,5284448, LH Longmont via Hwy 66,1,   L 58,489000
LX,WK,5284410, LX Denver  L Hwy 52 Exp,0,   L  7,488988
LX,WK,5284413, LX Denver  L Hwy 52 Exp,0,   L  1,488990
LX,WK,5284417, LX Denver  L Hwy 52 Exp,0,   B  4,488990
LX,WK,5284418, LX Denver  L Hwy 52 Exp,0,   L 12,488988
LX,WK,5284420, LX Denver  L Hwy 52 Exp,0,   L 21,488989
LX,WK,5284421, LX Denver  L Hwy 52 Exp,0,   B 17,488989
LX,WK,5284422, LX Denver  L Hwy 52 Exp,0,   L  8,488986
LX,WK,5284423, LX Denver  L Hwy 52 Exp,0,   L  9,488986
LX,WK,5284441, LX Longmont  LX Hwy 52 Exp,1,   B 16,489007
LX,WK,5284444, LX Longmont  LX Hwy 52 Exp,1,   B 37,489003
LX,WK,5284445, LX Longmont  LX Hwy 52 Exp,1,   L 52,489012
LX,WK,5284449, LX Longmont  LX Hwy 52 Exp,1,   L 59,488999
LX,WK,5284454, LX Longmont  LX Hwy 52 Exp,1,   L 56,488999
LX,WK,5284455, LX Longmont  LX Hwy 52 Exp,1,   B 75,489003
LYNX,WK,5284568,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284569,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284570,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284571,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284572,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284573,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284574,LYNX  Louisville,0,LYNX  2,489020
LYNX,WK,5284575,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284576,LYNX  Louisville,0,LYNX  2,489020
LYNX,WK,5284577,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284578,LYNX  Louisville,0,LYNX  2,489020
LYNX,WK,5284579,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284580,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284581,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284582,LYNX  Louisville,0,LYNX 21,489020
LYNX,WK,5284583,LYNX  Louisville,0,LYNX 21,489020
LYNX,WK,5284584,LYNX  Louisville,0,LYNX 21,489020
LYNX,WK,5284585,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284586,LYNX  Louisville,0,LYNX 21,489020
LYNX,WK,5284587,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284588,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284589,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284590,LYNX  Louisville,0,LYNX  1,489020
LYNX,WK,5284591,LYNX  Louisville,0,LYNX 21,489020
LYNX,WK,5284592,LYNX  Louisville,0,LYNX 21,489020
LYNX,WK,5284593,LYNX  Louisville,0,LYNX 21,489020
LYNX,WK,5284594,LYNX  Flatirons,1,LYNX  2,489021
LYNX,WK,5284595,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284596,LYNX  Flatirons,1,LYNX  2,489021
LYNX,WK,5284597,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284598,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284599,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284600,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284601,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284602,LYNX  Flatirons,1,LYNX 21,489021
LYNX,WK,5284603,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284604,LYNX  Flatirons,1,LYNX 21,489021
LYNX,WK,5284605,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284606,LYNX  Flatirons,1,LYNX 21,489021
LYNX,WK,5284607,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284608,LYNX  Flatirons,1,LYNX 21,489021
LYNX,WK,5284609,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284610,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284611,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284612,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284613,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284614,LYNX  Flatirons,1,LYNX  2,489021
LYNX,WK,5284615,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284616,LYNX  Flatirons,1,LYNX  2,489021
LYNX,WK,5284617,LYNX  Flatirons,1,LYNX  1,489021
LYNX,WK,5284618,LYNX  Flatirons,1,LYNX 21,489021
LYNX,WK,5284619,LYNX  Flatirons,1,LYNX 21,489021
LYNX,WK,5284620,LYNX  Flatirons,1,LYNX 21,489021
MALL,SA,5284621,,0,MALL  5,489022
MALL,SA,5284622,,0,MALL  5,489022
MALL,SA,5284623,,0,MALL  5,489027
MALL,SA,5284624,,0,MALL 10,489028
MALL,SA,5284625,,0,MALL 10,489027
MALL,SA,5284626,,0,MALL  5,489028
MALL,SA,5284627,,0,MALL  9,489027
MALL,SA,5284628,,0,MALL  8,489028
MALL,SA,5284629,,0,MALL  9,489028
MALL,SA,5284630,,0,MALL  3,489027
MALL,SA,5284631,,0,MALL  9,489028
MALL,SA,5284632,,0,MALL  9,489027
MALL,SA,5284633,,0,MALL  3,489028
MALL,SA,5284634,,0,MALL  3,489022
MALL,SA,5284635,,0,MALL  3,489022
MALL,SA,5284636,,0,MALL  3,489022
MALL,SA,5284637,,0,MALL  3,489022
MALL,SA,5284638,,0,MALL  2,489022
MALL,SA,5284639,,0,MALL  1,489022
MALL,SA,5284640,,0,MALL  1,489022
MALL,SA,5284641,,0,MALL  1,489022
MALL,SA,5284642,,0,MALL  1,489022
MALL,SA,5284643,,0,MALL  1,489022
MALL,SA,5284644,,0,MALL 11,489027
MALL,SA,5284645,,0,MALL  7,489028
MALL,SA,5284646,,0,MALL  7,489022
MALL,SA,5284647,,0,MALL  7,489022
MALL,SA,5284648,,0,MALL  7,489022
MALL,SA,5284649,,0,MALL  8,489022
MALL,SA,5284650,,0,MALL  4,489022
MALL,SA,5284651,,0,MALL  6,489022
MALL,SA,5284652,,0,MALL 11,489028
MALL,SA,5284653,,0,MALL  5,489022
MALL,SA,5284654,,0,MALL  1,489022
MALL,SA,5284655,,0,MALL  1,489022
MALL,SA,5284656,,0,MALL  1,489027
MALL,SA,5284657,,0,MALL 10,489028
MALL,SA,5284658,,0,MALL 10,489027
MALL,SA,5284659,,0,MALL  1,489028
MALL,SA,5284660,,0,MALL  5,489028
MALL,SA,5284661,,0,MALL  4,489022
MALL,SA,5284662,,0,MALL  1,489027
MALL,SA,5284663,,0,MALL  9,489029
MALL,SA,5284664,,0,MALL  9,489027
MALL,SA,5284665,,0,MALL  1,489028
MALL,SA,5284666,,0,MALL  1,489022
MALL,SA,5284667,,0,MALL  1,489022
MALL,SA,5284668,,0,MALL  1,489022
MALL,SA,5284669,,0,MALL  5,489022
MALL,SA,5284670,,0,MALL  5,489022
MALL,SA,5284671,,0,MALL  5,489022
MALL,SA,5284672,,0,MALL  3,489022
MALL,SA,5284673,,0,MALL  3,489027
MALL,SA,5284674,,0,MALL  9,489028
MALL,SA,5284675,,0,MALL  9,489027
MALL,SA,5284676,,0,MALL  3,489028
MALL,SA,5284677,,0,MALL  3,489022
MALL,SA,5284678,,0,MALL  3,489022
MALL,SA,5284679,,0,MALL  3,489022
MALL,SA,5284680,,0,MALL  3,489022
MALL,SA,5284681,,0,MALL  3,489027
MALL,SA,5284682,,0,MALL 11,489028
MALL,SA,5284683,,0,MALL 11,489027
MALL,SA,5284684,,0,MALL  3,489028
MALL,SA,5284685,,0,MALL  3,489022
MALL,SA,5284686,,0,MALL  3,489022
MALL,SA,5284687,,0,MALL  3,489022
MALL,SA,5284688,,0,MALL  3,489022
MALL,SA,5284689,,0,MALL  3,489022
MALL,SA,5284690,,0,MALL  3,489022
MALL,SA,5284691,,0,MALL  3,489022
MALL,SA,5284692,,0,MALL  3,489022
MALL,SA,5284693,,0,MALL  3,489022
MALL,SA,5284694,,0,MALL  5,489022
MALL,SA,5284695,,0,MALL  5,489022
MALL,SA,5284696,,0,MALL  5,489022
MALL,SA,5284697,,0,MALL  5,489027
MALL,SA,5284698,,0,MALL  9,489028
MALL,SA,5284699,,0,MALL  9,489027
MALL,SA,5284700,,0,MALL  4,489022
MALL,SA,5284701,,0,MALL  9,489028
MALL,SA,5284702,,0,MALL  9,489027
MALL,SA,5284703,,0,MALL  8,489028
MALL,SA,5284704,,0,MALL  8,489022
MALL,SA,5284705,,0,MALL  8,489022
MALL,SA,5284706,,0,MALL  8,489022
MALL,SA,5284707,,0,MALL  8,489027
MALL,SA,5284708,,0,MALL  5,489022
MALL,SA,5284709,,0,MALL  5,489022
MALL,SA,5284710,,0,MALL  5,489022
MALL,SA,5284711,,0,MALL  5,489027
MALL,SA,5284712,,0,MALL 11,489028
MALL,SA,5284713,,0,MALL 11,489027
MALL,SA,5284714,,0,MALL  5,489028
MALL,SA,5284715,,0,MALL  5,489022
MALL,SA,5284716,,0,MALL  5,489022
MALL,SA,5284717,,0,MALL  5,489022
MALL,SA,5284718,,0,MALL  5,489022
MALL,SA,5284719,,0,MALL  5,489022
MALL,SA,5284720,,0,MALL  5,489022
MALL,SA,5284721,,0,MALL  5,489022
MALL,SA,5284722,,0,MALL  5,489022
MALL,SA,5284723,,0,MALL  5,489022
MALL,SA,5284724,,0,MALL  5,489022
MALL,SA,5284725,,0,MALL  6,489022
MALL,SA,5284726,,0,MALL  6,489022
MALL,SA,5284727,,0,MALL  6,489027
MALL,SA,5284728,,0,MALL 10,489029
MALL,SA,5284729,,0,MALL 10,489027
MALL,SA,5284730,,0,MALL  6,489028
MALL,SA,5284731,,0,MALL  6,489022
MALL,SA,5284732,,0,MALL  6,489022
MALL,SA,5284733,,0,MALL  3,489022
MALL,SA,5284734,,0,MALL  4,489022
MALL,SA,5284735,,0,MALL  4,489022
MALL,SA,5284736,,0,MALL  4,489022
MALL,SA,5284737,,0,MALL  4,489022
MALL,SA,5284738,,0,MALL  4,489022
MALL,SA,5284739,,0,MALL  4,489022
MALL,SA,5284740,,0,MALL  8,489027
MALL,SA,5284741,,0,MALL  9,489028
MALL,SA,5284742,,0,MALL  9,489027
MALL,SA,5284743,,0,MALL  6,489028
MALL,SA,5284744,,0,MALL  6,489022
MALL,SA,5284745,,0,MALL  2,489027
MALL,SA,5284746,,0,MALL  9,489028
MALL,SA,5284747,,0,MALL  9,489027
MALL,SA,5284748,,0,MALL  2,489028
MALL,SA,5284749,,0,MALL  2,489022
MALL,SA,5284750,,0,MALL  2,489022
MALL,SA,5284751,,0,MALL  2,489022
MALL,SA,5284752,,0,MALL  2,489022
MALL,SA,5284753,,0,MALL  2,489022
MALL,SA,5284754,,0,MALL  2,489022
MALL,SA,5284755,,0,MALL  2,489022
MALL,SA,5284756,,0,MALL  2,489027
MALL,SA,5284757,,0,MALL 11,489029
MALL,SA,5284758,,0,MALL 11,489027
MALL,SA,5284759,,0,MALL  2,489028
MALL,SA,5284760,,0,MALL  2,489022
MALL,SA,5284761,,0,MALL  2,489022
MALL,SA,5284762,,0,MALL  2,489022
MALL,SA,5284763,,0,MALL  2,489022
MALL,SA,5284764,,0,MALL  2,489022
MALL,SA,5284765,,0,MALL  3,489022
MALL,SA,5284766,,0,MALL  3,489022
MALL,SA,5284767,,0,MALL  3,489022
MALL,SA,5284768,,0,MALL  3,489022
MALL,SA,5284769,,0,MALL  3,489027
MALL,SA,5284770,,0,MALL  9,489028
MALL,SA,5284771,,0,MALL  9,489027
MALL,SA,5284772,,0,MALL  3,489028
MALL,SA,5284773,,0,MALL  6,489022
